"STATION","NAME","DATE","TAVG"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-10-26","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-10-27","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-10-28","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-10-29","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-10-30","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-10-31","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-01","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-02","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-03","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-04","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-05","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-06","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-07","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-08","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-09","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-10","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-11","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-12","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-13","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-14","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-15","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-16","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-17","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-18","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-19","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-20","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-21","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-22","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-23","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-24","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-25","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-26","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-27","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-28","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-29","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-11-30","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-01","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-02","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-03","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-04","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-05","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-06","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-07","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-08","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-09","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-10","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-11","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-12","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-13","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-14","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-15","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-16","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-17","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-18","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-19","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-20","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-21","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-22","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-23","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-24","24"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-25","21"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-26","22"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-27","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-28","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-29","19"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-30","17"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2001-12-31","19"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-01","17"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-02","20"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-03","22"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-04","27"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-05","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-06","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-07","24"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-08","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-09","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-10","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-11","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-12","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-13","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-14","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-15","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-16","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-17","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-18","27"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-19","25"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-20","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-21","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-22","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-23","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-24","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-25","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-26","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-27","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-28","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-29","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-30","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-01-31","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-01","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-02","30"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-03","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-04","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-05","27"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-06","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-07","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-08","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-09","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-10","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-11","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-12","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-13","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-14","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-15","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-16","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-17","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-18","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-19","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-20","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-21","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-22","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-23","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-24","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-25","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-26","25"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-27","16"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-02-28","23"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-01","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-02","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-03","18"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-04","17"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-05","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-06","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-07","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-08","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-09","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-10","30"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-11","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-12","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-13","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-14","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-15","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-16","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-17","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-18","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-19","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-20","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-21","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-22","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-23","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-26","30"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-27","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-28","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-29","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-30","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-03-31","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-01","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-02","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-03","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-04","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-05","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-06","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-07","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-08","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-09","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-10","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-11","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-12","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-13","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-14","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-15","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-16","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-17","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-18","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-19","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-20","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-21","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-22","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-23","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-24","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-25","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-26","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-27","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-28","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-29","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-04-30","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-01","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-02","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-03","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-04","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-05","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-06","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-07","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-08","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-09","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-10","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-11","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-12","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-13","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-14","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-15","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-16","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-17","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-18","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-19","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-20","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-21","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-22","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-23","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-24","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-25","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-26","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-27","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-28","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-29","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-30","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-05-31","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-01","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-02","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-03","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-04","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-05","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-06","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-07","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-08","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-09","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-10","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-11","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-12","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-13","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-14","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-15","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-16","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-17","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-18","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-19","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-20","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-21","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-22","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-23","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-24","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-25","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-26","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-27","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-28","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-29","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-06-30","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-01","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-02","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-03","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-04","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-05","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-06","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-07","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-08","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-09","85"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-10","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-11","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-12","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-13","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-14","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-15","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-16","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-17","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-18","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-19","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-20","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-21","83"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-22","83"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-23","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-24","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-25","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-26","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-27","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-28","84"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-29","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-30","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-07-31","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-01","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-02","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-03","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-04","83"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-05","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-06","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-07","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-08","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-09","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-10","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-11","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-12","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-13","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2002-08-14","74"
